journal_canonical,article_count,key_type,key_value,status,source,note
転換期の刑事法学――井戸田侃先生古稀祝賀論文集』所収p,2,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
デザインの法的保護(日本工業所有権法学会年報,2,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『デザインの法的保護（日本工業所有権法学会年報２１）』所収ｐ１３３～１４６。
法学教育におけるコンピュータの利用(関西大学法学研究所研究叢書,2,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『法学教育におけるコンピュータの利用（関西大学法学研究所研究叢書１１）』所収ｐ１。
刑事法学の現代的状況――内藤謙先生古稀祝賀』所収p,2,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
EC統合から欧州連合への展望(関西大学法学研究所研究叢書,2,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『ＥＣ統合から欧州連合への展望（関西大学法学研究所研究叢書１０）』所収ｐ１５３～。
租税法学と関連学問領域(租税法研究,2,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『租税法学と関連学問領域（租税法研究２０）』所収ｐ６４～９５。
大東文化大学法学部大学院創設,2,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『大東文化大学法学部大学院創設１０周年記念論文集』所収ｐ１３７～１６２。
これからの精神医療(法学セミナー増刊総合特集シリーズ,2,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『これからの精神医療（法学セミナー増刊総合特集シリーズ３７）』所収ｐ２６６～２７。
東洋法学会会報,2,,,unresolved,,NDL該当なし
法と政治の理論と現実(上)――関西大学法学部百周年記念論文集』所収p,2,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
韓国法学論文選,2,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『韓国法学論文選（１）』所収ｐ２８５～３４４。
教育改革の動向と教育法(日本教育法学会年報,2,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『教育改革の動向と教育法（日本教育法学会年報１３）』所収ｐ１３３～１４４。
教育法学の現代的課題(法政大学現代法研究所叢書,2,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『教育法学の現代的課題（法政大学現代法研究所叢書５）』所収ｐ１２１～１５２。
現代の弁護士(司法編)(法学セミナー増刊 総合特集シリーズ,2,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『現代の弁護士（司法編）（法学セミナー増刊 総合特集シリーズ２１）』所収ｐ１３８。
行政法の知識と実務,2,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『行政法の知識と実務（２）――近時の裁判例に学ぶ理論と実務（弁護士専門研修講座）。
医療過誤訴訟の専門知識とノウハウ(弁護士専門研修講座)』所収p,2,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
都市再開発・土地収用・土地区画整理の実務(専門講座講義録)(東弁研修叢書,2,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『都市再開発・土地収用・土地区画整理の実務（専門講座講義録）（東弁研修叢書２１）。
市民社会と法をめぐる今日的課題<平成,2,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『市民社会と法をめぐる今日的課題＜平成４年版＞（日司連研修叢書）』所収ｐ１９～７。
民事弁護における訴訟活動(専門講座講義録)(研修叢書,2,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『民事弁護における訴訟活動（専門講座講義録）（研修叢書１１）』所収ｐ９１～１５３。
不動産取引に関する行政法規(専門講座講義録)(研修叢書,2,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『不動産取引に関する行政法規（専門講座講義録）（研修叢書１５）』所収ｐ６１～１１。
知っておきたい身近なM&Aの利用方法とその要点――専門講座講義録(研修叢書,2,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『知っておきたい身近なＭ＆Ａの利用方法とその要点――専門講座講義録（研修叢書１４。
少年法判例百選(別冊ジュリスト,1,ncid,BN01263667,seed_bessatsu_jurist,seed:head_verified,別冊ジュリスト系(有斐閣)。号=別冊ジュリストNo.で一意化
北海道医療大学人間基礎科学論集,1,issn,1346-3020,issn_batch_confirmed,issn_batch_20260622,ndl_name=北海道医療大学人間基礎科学論集 evidence=78 2000→2025
広島修大論集,1,issn,0387-5873,issn_batch_confirmed,issn_batch_20260622,ndl_name=広島修大論集. 人文編 = Studies in the humanities and sciences evidence=33 1975→2008
サプライチェーンにおける特許権侵害(日本工業所有権法学会年報,1,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『サプライチェーンにおける特許権侵害（日本工業所有権法学会年報４６）』所収ｐ１８。
植物新品種等の知的財産法による保護(日本工業所有権法学会年報,1,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『植物新品種等の知的財産法による保護（日本工業所有権法学会年報４５）』所収ｐ１９。
意匠法改正の検討(日本工業所有権法学会年報,1,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『意匠法改正の検討（日本工業所有権法学会年報４３）』所収ｐ１９９～２２４。
憲法施行,1,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『憲法施行７０年と教育法学の課題（日本教育法学会年報４７）』所収ｐ３３～３６。
特許にすべきものは何か(日本工業所有権法学会年報,1,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『特許にすべきものは何か（日本工業所有権法学会年報４０）』所収ｐ３９～５４。
刑事法学におけるトポス論の実践――津田重憲先生追悼論文集』所収p,1,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
イノベーションと特許政策(日本工業所有権法学会年報,1,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『イノベーションと特許政策（日本工業所有権法学会年報３６）』所収ｐ１２１～１４８。
通常実施権の当然対抗(日本工業所有権法学会年報,1,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『通常実施権の当然対抗（日本工業所有権法学会年報３５）』所収ｐ１０３～１２０。
教育法学,1,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『教育法学４０年と政権交代（日本教育法学会年報４０）』所収ｐ１７４～１７５。
刑事法学の新展開――八木國之博士追悼論文集』所収p,1,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
発明の本質的部分の保護の適否(日本工業所有権法学会年報,1,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『発明の本質的部分の保護の適否（日本工業所有権法学会年報３２）』所収ｐ２５３～２。
慶応の法律学 刑事法――慶応義塾創立,1,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『慶応の法律学 刑事法――慶応義塾創立１５０年記念法学部論文集』所収ｐ２８１～３。
法哲学と法学教育――ロースクール時代の中で(法哲学年報,1,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『法哲学と法学教育――ロースクール時代の中で（法哲学年報２００６）』所収ｐ１６８。
変容する世界と法律・政治・文化(下)――北海学園大学法学部,1,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『変容する世界と法律・政治・文化（下）――北海学園大学法学部４０周年記念論文集』。
"白山法学(東洋大学法科大学院)創刊号,p",1,issn,1880-1161,seed_verified,seed:article_meta_confirmed,白山法学(東洋大学法科大学院)創刊号別canonical。同一ISSN。
アジア法文化と国民国家,1,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『アジア法文化と国民国家（２）（関西大学法学研究所研究叢書２９）』所収ｐ１～２５。
国際協力の時代の国際法(関西大学法学研究所研究叢書,1,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『国際協力の時代の国際法（関西大学法学研究所研究叢書３０）』所収ｐ１２７～１５０。
刑事法学の現実と展開――齊藤誠二先生古稀記念』所収p,1,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
"現代法学(東京経済大学)創刊号,p",1,issn,1345-9821,seed_verified,seed:article_meta_confirmed,現代法学(東京経済大学)創刊号別canonical。同一ISSN。
"法学研究科論集(北海学園大学大学院)創刊号,p",1,issn,2435-8525,ndl_unique,ndl_sru:cinii_crid,北海学園大学大学院法学研究科論集の創刊号掲載形式。NCID=AA11436863と同一誌。
"経営法学年報(福山平成大学)創刊号,p",1,issn,1347-0930,seed_verified,seed:article_meta_confirmed,経営法学年報創刊号別canonical。同一ISSN。
環境法学の生成と未来――山村恒年先生古稀記念論集』所収p,1,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
知的財産権と環境(日本工業所有権法学会年報,1,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『知的財産権と環境（日本工業所有権法学会年報２２）』所収ｐ２３～４１。
刑事法学の課題と展望――香川達夫博士古稀祝賀』所収p,1,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
EC法と欧州連合の現状(関西大学法学研究所研究叢書,1,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『ＥＣ法と欧州連合の現状（関西大学法学研究所研究叢書１２）』所収ｐ４１～９１。
刑事法学の歴史と課題――吉川経夫先生古稀祝賀論文集』所収p,1,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
刑事法学の現代的展開(上)刑法編・刑事訴訟編――八木國之先生古稀祝賀論文集』所収p,1,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
ナチス法の思想と現実(関西大学法学研究所研究叢書,1,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『ナチス法の思想と現実（関西大学法学研究所研究叢書３）』所収ｐ２００～２３２。
