object,op,key,field,before,after,reason,before_row,after_row
journal,NORMALIZE,不法行為法(法学セミナー増刊)』所収p,journal_canonical,不法行為法(法学セミナー増刊)』所収p,不法行為法(法学セミナー増刊),掲載位置サフィックス除去。単著書名等の被引用venueとして名補完(統合せず),不法行為法(法学セミナー増刊)』所収p | 64 | isbn_per_issue |  | seed_isbn_per_issue | seed:article_meta_confirmed | 日本評論社「法学セミナー増刊」として発行された単独書籍(1985年)。ISSN無し。,不法行為法(法学セミナー増刊) | 64 | isbn_per_issue |  | seed_isbn_per_issue | seed:article_meta_confirmed | 日本評論社「法学セミナー増刊」として発行された単独書籍(1985年)。ISSN無し。
journal,NORMALIZE,知的財産権の帰属(日本工業所有権法学会年報,journal_canonical,知的財産権の帰属(日本工業所有権法学会年報,知的財産権の帰属(日本工業所有権法学会年報),百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本工業所有権法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ),知的財産権の帰属(日本工業所有権法学会年報 | 2 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『知的財産権の帰属（日本工業所有権法学会年報３９）』所収ｐ２２９～２５２。,知的財産権の帰属(日本工業所有権法学会年報) | 2 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『知的財産権の帰属（日本工業所有権法学会年報３９）』所収ｐ２２９～２５２。
journal,NORMALIZE,教育の政治化と子ども・教師の危機(日本教育法学会年報,journal_canonical,教育の政治化と子ども・教師の危機(日本教育法学会年報,教育の政治化と子ども・教師の危機(日本教育法学会年報),百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本教育法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ),教育の政治化と子ども・教師の危機(日本教育法学会年報 | 2 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『教育の政治化と子ども・教師の危機（日本教育法学会年報４３）』所収ｐ６５～７０。,教育の政治化と子ども・教師の危機(日本教育法学会年報) | 2 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『教育の政治化と子ども・教師の危機（日本教育法学会年報４３）』所収ｐ６５～７０。
journal,NORMALIZE,知的財産法の現状と課題(日本工業所有権法学会年報,journal_canonical,知的財産法の現状と課題(日本工業所有権法学会年報,知的財産法の現状と課題(日本工業所有権法学会年報),百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本工業所有権法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ),知的財産法の現状と課題(日本工業所有権法学会年報 | 2 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『知的財産法の現状と課題（日本工業所有権法学会年報３０）』所収ｐ１８４～２０６。,知的財産法の現状と課題(日本工業所有権法学会年報) | 2 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『知的財産法の現状と課題（日本工業所有権法学会年報３０）』所収ｐ１８４～２０６。
journal,NORMALIZE,知的財産と先使用権(日本工業所有権法学会年報,journal_canonical,知的財産と先使用権(日本工業所有権法学会年報,知的財産と先使用権(日本工業所有権法学会年報),百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本工業所有権法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ),知的財産と先使用権(日本工業所有権法学会年報 | 2 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『知的財産と先使用権（日本工業所有権法学会年報２６）』所収ｐ９１～１５８。,知的財産と先使用権(日本工業所有権法学会年報) | 2 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『知的財産と先使用権（日本工業所有権法学会年報２６）』所収ｐ９１～１５８。
journal,NORMALIZE,教育法制の変動と教育法学(日本教育法学会年報,journal_canonical,教育法制の変動と教育法学(日本教育法学会年報,教育法制の変動と教育法学(日本教育法学会年報),百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本教育法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ),教育法制の変動と教育法学(日本教育法学会年報 | 2 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『教育法制の変動と教育法学（日本教育法学会年報３２）』所収ｐ１３６～１４５。,教育法制の変動と教育法学(日本教育法学会年報) | 2 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『教育法制の変動と教育法学（日本教育法学会年報３２）』所収ｐ１３６～１４５。
journal,NORMALIZE,特許制度のハーモナイゼーション(日本工業所有権法学会年報,journal_canonical,特許制度のハーモナイゼーション(日本工業所有権法学会年報,特許制度のハーモナイゼーション(日本工業所有権法学会年報),百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本工業所有権法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ),特許制度のハーモナイゼーション(日本工業所有権法学会年報 | 2 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『特許制度のハーモナイゼーション（日本工業所有権法学会年報２５）』所収ｐ３７～６。,特許制度のハーモナイゼーション(日本工業所有権法学会年報) | 2 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『特許制度のハーモナイゼーション（日本工業所有権法学会年報２５）』所収ｐ３７～６。
journal,NORMALIZE,デザインの法的保護(日本工業所有権法学会年報,journal_canonical,デザインの法的保護(日本工業所有権法学会年報,デザインの法的保護(日本工業所有権法学会年報),百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本工業所有権法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ),デザインの法的保護(日本工業所有権法学会年報 | 2 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『デザインの法的保護（日本工業所有権法学会年報２１）』所収ｐ１３３～１４６。,デザインの法的保護(日本工業所有権法学会年報) | 2 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『デザインの法的保護（日本工業所有権法学会年報２１）』所収ｐ１３３～１４６。
journal,NORMALIZE,法学教育におけるコンピュータの利用(関西大学法学研究所研究叢書,journal_canonical,法学教育におけるコンピュータの利用(関西大学法学研究所研究叢書,法学教育におけるコンピュータの利用(関西大学法学研究所研究叢書),百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'関西大学法学研究所研究叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ),法学教育におけるコンピュータの利用(関西大学法学研究所研究叢書 | 2 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『法学教育におけるコンピュータの利用（関西大学法学研究所研究叢書１１）』所収ｐ１。,法学教育におけるコンピュータの利用(関西大学法学研究所研究叢書) | 2 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『法学教育におけるコンピュータの利用（関西大学法学研究所研究叢書１１）』所収ｐ１。
journal,NORMALIZE,EC統合から欧州連合への展望(関西大学法学研究所研究叢書,journal_canonical,EC統合から欧州連合への展望(関西大学法学研究所研究叢書,EC統合から欧州連合への展望(関西大学法学研究所研究叢書),百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'関西大学法学研究所研究叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ),EC統合から欧州連合への展望(関西大学法学研究所研究叢書 | 2 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『ＥＣ統合から欧州連合への展望（関西大学法学研究所研究叢書１０）』所収ｐ１５３～。,EC統合から欧州連合への展望(関西大学法学研究所研究叢書) | 2 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『ＥＣ統合から欧州連合への展望（関西大学法学研究所研究叢書１０）』所収ｐ１５３～。
journal,NORMALIZE,租税法学と関連学問領域(租税法研究,journal_canonical,租税法学と関連学問領域(租税法研究,租税法学と関連学問領域(租税法研究),百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'租税法研究'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ),租税法学と関連学問領域(租税法研究 | 2 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『租税法学と関連学問領域（租税法研究２０）』所収ｐ６４～９５。,租税法学と関連学問領域(租税法研究) | 2 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『租税法学と関連学問領域（租税法研究２０）』所収ｐ６４～９５。
journal,NORMALIZE,これからの精神医療(法学セミナー増刊総合特集シリーズ,journal_canonical,これからの精神医療(法学セミナー増刊総合特集シリーズ,これからの精神医療(法学セミナー増刊総合特集シリーズ),百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'法学セミナー増刊総合特集シリーズ'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ),これからの精神医療(法学セミナー増刊総合特集シリーズ | 2 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『これからの精神医療（法学セミナー増刊総合特集シリーズ３７）』所収ｐ２６６～２７。,これからの精神医療(法学セミナー増刊総合特集シリーズ) | 2 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『これからの精神医療（法学セミナー増刊総合特集シリーズ３７）』所収ｐ２６６～２７。
journal,NORMALIZE,教育改革の動向と教育法(日本教育法学会年報,journal_canonical,教育改革の動向と教育法(日本教育法学会年報,教育改革の動向と教育法(日本教育法学会年報),百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本教育法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ),教育改革の動向と教育法(日本教育法学会年報 | 2 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『教育改革の動向と教育法（日本教育法学会年報１３）』所収ｐ１３３～１４４。,教育改革の動向と教育法(日本教育法学会年報) | 2 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『教育改革の動向と教育法（日本教育法学会年報１３）』所収ｐ１３３～１４４。
journal,NORMALIZE,教育法学の現代的課題(法政大学現代法研究所叢書,journal_canonical,教育法学の現代的課題(法政大学現代法研究所叢書,教育法学の現代的課題(法政大学現代法研究所叢書),百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'法政大学現代法研究所叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ),教育法学の現代的課題(法政大学現代法研究所叢書 | 2 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『教育法学の現代的課題（法政大学現代法研究所叢書５）』所収ｐ１２１～１５２。,教育法学の現代的課題(法政大学現代法研究所叢書) | 2 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『教育法学の現代的課題（法政大学現代法研究所叢書５）』所収ｐ１２１～１５２。
