edge_candidate_tier,edge_status,edge_role,priority,nickname,formal_event_name,formal_name_freq_in_db,hanrei_id,事件番号,date,court,n_articles,via,owner_decision,machine_verdict,conflict,machine_verdict,conflict
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,三和機材事件,退職金等請求事件,98,28161316,平成１７年（ワ）３３７号／平成１８年（ワ）１９１９号,平成22.3.19,千葉地判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,三和銀行事件,公務外認定処分取消請求事件,75,28052541,平成５年（ワ）６２２２号,平成12.4.17,大阪地判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,三星化学工業事件,損害賠償請求事件,36439,28291840,平成３０年（ワ）４７号,令和3.5.11,福井地判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,三木事件,不動産所有権移転登記請求事件,11,27431914,昭和４９年（ネ）１８１３号／昭和５６年（ネ）３４６号,昭和56.6.30,大阪高判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,三木市公平委員会事件,損害賠償請求控訴事件,5262,28271748,平成３０年（行コ）３号,平成30.5.25,大阪高判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,三洋電機ほか1社事件,地位確認等請求事件,1500,28270105,平成２６年（ワ）２０４８号／平成２８年（ワ）９２０６号,平成30.5.24,大阪地判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,三田尻女子高校事件,損害賠償請求事件,36439,28061889,平成１０年（ヨ）１７号,平成12.2.28,山口地決,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,三精輸送機事件,賃金等請求事件,323,28062611,平成１１年（ワ）２４号,平成13.5.14,京都地福知山支判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,三越事件,退職慰労金等請求事件,11,27806740,昭和６０年（ワ）２３０１号,平成2.4.20,東京地判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,三重宇部生コン工業事件,金員支払請求事件,13,27611443,昭和３８年（ヨ）７６号,昭和38.4.26,名古屋地判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,三重県産廃処理施設住民同意制条例事件,地位確認等請求控訴事件,293,28082303,平成１４年（行コ）６５号,平成15.4.16,名古屋高判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,不動産引渡命令に対する執行抗告事件,不動産引渡命令に対する執行抗告事件,49,28041134,平成１０年（ラ）８８７号,平成10.7.8,東京高決,1,name,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,不当訴訟,損害賠償請求事件,36439,27801430,昭和５７年（ワ）１０３号,昭和61.5.30,神戸地判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,不法原因給付に該当するとして棄却した事件,損害賠償請求事件,36439,28010754,平成３年（ワ）２４５１号,平成7.7.13,名古屋地判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,中国ピアノ運送石川腰椎障害事件,損害賠償請求事件,36439,27805758,昭和６２年（ワ）１１１２号,平成1.9.26,広島地判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,中国人強制連行事件,損害賠償等請求控訴事件,573,28091628,平成１４年（ネ）５１１号,平成16.5.24,福岡高判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,中国民事訴訟,和解金請求控訴事件,53,28050047,平成８年（ネ）７６５号,平成10.5.29,福岡高判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,中国電力反原発ビラ懲戒事件,懲戒処分無効確認等請求事件,98,27613327,昭和５３年（ワ）１０３号,昭和60.2.1,山口地判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,中日放送不当解雇事件,仮処分申請事件,864,27611845,昭和４０年（ヨ）１６３４号,昭和42.12.18,名古屋地判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,丸住製紙事件,仮処分控訴事件,76,27612175,昭和３９年（ネ）３０５号／昭和４５年（ネ）７号,昭和46.2.25,高松高判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,久日本流通事件,賃金請求事件,299,28320961,令和３年（ワ）１９８１号,令和5.3.31,札幌地判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,乙山商会事件,地位確認等請求事件,1500,28220476,平成２４年（ワ）３１０３号,平成25.6.21,大阪地判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,九州建設アスベスト訴訟,損害賠償請求事件,36439,28224715,平成２３年（ワ）４２７５号／平成２４年（ワ）４４９２号／平成２５年（ワ）１４３３号,平成26.11.7,福岡地判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,九州運送事件,退職金請求事件,203,27612493,昭和４９年（オ）７１５号,昭和49.11.8,最高二小判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,亀舎国賠事件,損害賠償請求控訴事件,5262,28254872,平成２８年（ネ）２７３号,平成29.11.28,広島高判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,五木女子高校事件,地位保全等仮処分申請事件,126,27682414,昭和５７年（ヨ）５３号,昭和57.10.23,長崎地決,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,京ガス事件,損害賠償等請求事件,3840,28071422,平成１０年（ワ）１０９２号,平成13.9.20,京都地判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,京大井上事件,特許権侵害差止等請求事件,633,28111116,平成１５年（行ウ）１６号,平成16.3.31,京都地判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,京都岡崎有楽荘事件,仮処分申請事件,864,27424822,昭和４８年（ヨ）５２８号,昭和48.9.19,京都地決,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,京都指紋押捺拒否国賠訴訟,損害賠償請求控訴事件,5262,27826292,平成４年（ネ）１２９０号,平成6.10.28,大阪高判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,京都新聞社事件,賃金支払請求事件,27,27613378,昭和６０年（オ）２５８号,昭和60.11.28,最高一小判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,人材派遣業顧客名簿事件,損害賠償等請求事件,3840,28090172,平成１２年（ワ）２２４５７号,平成15.11.13,東京地判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,代々木事件,保険金請求上告事件,13,27000350,昭和４９年（オ）１０３５号,昭和50.11.4,最高三小判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,仮執行宣言付支払命令に対する異議が手形訴訟,約束手形金請求事件,1186,27650060,昭和４５年（ワ）１２３号,昭和45.11.30,青森地判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,仲田コーティング事件,未払賃金請求事件,119,28223736,平成２１年（ワ）５１８６号,平成23.9.5,京都地判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,住友化学工業事件,損害賠償請求事件,36439,28061885,平成７年（ワ）８００８号,平成13.3.28,大阪地判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,住友軽金属団体定期保険訴訟,保険金引渡請求事件,13,28060754,平成８年（ワ）４３４１号／平成１０年（ワ）３２号,平成13.2.5,名古屋地判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,住友重機愛媛製造所事件,仮処分異議申立事件,47,27805082,昭和５４年（モ）１９７号,昭和62.5.6,松山地西条支判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,住友重機械工業アスベスト事件,損害賠償請求事件,36439,28210677,平成２２年（ワ）６８号,平成25.2.18,横浜地横須賀支判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,佐世保重工業事件,雇用関係存在確認等請求事件,82,27808429,昭和５９年（ワ）１９１号,平成1.7.17,長崎地佐世保支判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,佐賀県農業協同組合事件,損害賠償請求事件,36439,28282005,平成２８年（ワ）３３１号,平成30.12.25,佐賀地判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,保険金詐欺事件,損害賠償等請求事件,3840,27804762,昭和６３年（ワ）２３号,平成1.2.8,長野地飯田支判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,信書宅下げ拒否国賠訴訟,遺族補償給付等不支給処分取消請求事件,64,28223948,平成２２年（ワ）１０９０号,平成24.4.10,京都地判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,信販業者のなした訴訟,損害賠償請求事件,36439,27807916,昭和６３年（ワ）５６９号,平成2.10.8,広島地判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,傍聴不許可事件,損害賠償請求控訴事件,5262,27662624,昭和５７年（ネ）６５４号,昭和57.12.23,大阪高判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,債務引受公告事件,売買代金請求事件,440,28060191,平成８年（ワ）５１４号,平成10.11.17,千葉地松戸支判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,元朝日新聞記者・植村隆名誉毀損訴訟,謝罪広告等請求事件,168,28270747,平成２７年（ワ）２２３３号,平成30.11.9,札幌地判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,全日本検数協会賃金カット事件,損害賠償請求事件,36439,28080015,平成１３年（ワ）８６８号／平成１４年（ワ）７７３号,平成14.8.23,神戸地判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,全日通労組事件,所有権移転登記抹消登記手続等請求事件,76,28160913,平成２１年（ネ）２７２０号,平成22.2.25,大阪高判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,全農林賃金闘争等懲戒処分事件,懲戒処分取消請求事件,119,27806653,昭和４７年（行ウ）１１３号,平成2.4.19,東京地判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,全部勝訴者が民事訴訟,共有持分移転登記手続請求事件,15,28310812,令和４年（受）３２４号,令和5.3.24,最高二小判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,全金労組徳島地本光洋シカゴローハイド支部事件,仮処分申請事件,864,27613212,昭和５８年（ヨ）１１４号／昭和５８年（ヨ）１２５号,昭和58.10.11,徳島地決,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,公海上の船舶衝突事件,損害賠償請求控訴事件,5262,28181038,平成２１年（ネ）１９９号,平成23.9.22,仙台高判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,公益財団法人後藤報恩会ほか事件,損害賠償請求控訴事件,5262,28273233,平成２９年（ネ）８５９号,平成30.9.13,名古屋高判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,公益財団法人東京横浜独逸学園事件,審決取消請求事件,6967,28264087,平成２９年（ネ）５６２４号／平成３０年（ネ）２８０６号,平成30.8.21,東京高判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,公立女子大学における男女別学を問う訴訟,損害賠償請求事件,36439,28274017,平成３０年（ワ）２２４０号,令和1.9.26,福岡地判,1,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),1,公立福生病院事件,損害賠償等請求事件,3840,28282578,平成３０年（ワ）１４００号,令和2.7.1,東京地立川支判,1,unique,,needs_review,,needs_review,
