case_name_normalized,court,date,variant_names,article_ids,n_articles,is_hanrei_hyoshaku,distinct_case_names,is_possibly_overmerged
市民オンブズマン活動と労働事件,,,市民オンブズマン活動と労働事件,issn:0286-0821#224#p1,1,0,1,false
市民紛争事件,,,市民紛争事件,issn:0914-417X#129#p10,1,0,1,false
市民紛争事件処理から少額訴訟,,,市民紛争事件処理から少額訴訟,issn:0914-417X#129#p10,1,0,1,false
市町村長による後見等開始の審判申立てをめぐる国家賠償訴訟,,令和1.11.21,市町村長による後見等開始の審判申立てをめぐる国家賠償訴訟,issn:1347-0108#101#p107,1,0,0,false
市町村長の処分に対する不服申立事件,,平成9.11.18,市町村長の処分に対する不服申立事件,issn:0912-1579#491#p64,1,0,0,false
市町村長処分不服申立て却下審判に対する抗告棄却決定に対する特別抗告事件,,令和3.6.23,市町村長処分不服申立て却下審判に対する抗告棄却決定に対する特別抗告事件,issn:0287-8534#482#p18,1,0,0,false
市税差押処分取消等請求事件,奈良地判,平成31.2.21,市税差押処分取消等請求事件,issn:0287-8534#469#p25,1,0,0,false
市税滞納情報投棄事件,,,市税滞納情報投棄事件,ncid:AN00126094#v55n7#p59,1,0,1,false
市立中学柔道部活動中事故国家賠償請求事件,横浜地判,平成23.12.27,市立中学柔道部活動中事故国家賠償請求事件,issn:0287-8534#383#p111,1,0,0,false
市立病院の歯科医師に対する懲戒免職処分取消請求控訴事件,東京高判,令和1.10.30,市立病院の歯科医師に対する懲戒免職処分取消請求控訴事件,issn:0287-8534#482#p29,1,0,0,false
市立西宮高校事件,最高一小判,昭和57.11.25,市立西宮高校事件,ncid:AN00327813#1063-1064#p134,1,0,1,false
市街化調整区域内の都市計画法違反建築物とその競売事件,,平成8.7.19,市街化調整区域内の都市計画法違反建築物とその競売事件,issn:1341-1179#v41n7#p43,1,0,1,false
市議会だより不掲載事件,名古屋地豊橋支判,平成30.6.27,市議会だより不掲載事件,issn:0439-3295#v64n3#p116,1,0,1,false
市議会運営委員会の議員に対する厳重注意処分の決定等の名誉棄損を理由とする損害賠償請求事件,最高一小判,平成31.2.14,市議会運営委員会の議員に対する厳重注意処分の決定等の名誉棄損を理由とする損害賠償請求事件,issn:0287-8534#456#p24,1,0,0,false
市道管理の瑕疵による損害賠償請求事件,広島地判,令和4.5.17,市道管理の瑕疵による損害賠償請求事件,issn:0287-8534#514#p88,1,0,0,false
市長による記者会見及び政治倫理審査会の答申内容の公表に係る名誉毀損を理由とする国家賠償法1条1項に基づく損害賠償請求事件,奈良地判,令和7.1.16,市長による記者会見及び政治倫理審査会の答申内容の公表に係る名誉毀損を理由とする国家賠償法１条１項に基づく損害賠償請求事件,issn:0913-610X#520#p13,1,0,0,false
市長発言名誉毀損国家賠償請求事件,仙台高判,平成19.9.26,市長発言名誉毀損国家賠償請求事件,issn:0287-8534#322#p98,1,0,0,false
布施自動車教習所・長尾商事事件,,昭和59.3.30,布施自動車教習所・長尾商事事件,ncid:AN00327813#1168#p40,1,0,1,false
布施自動車教習所・長尾商事事件,大阪地判,昭和57.7.30,布施自動車教習所・長尾商事事件,ncid:AN00327813#1055#p63,1,0,1,false
布施自動車教習所事件,大阪高判,昭和59.3.15,布施自動車教習所事件,issn:0448-0791#853#p121,1,0,1,false
布施自動車教習所事件,,昭和57.12.24,布施自動車教習所事件,ncid:AN00327813#1082#p43,1,0,1,false
帝国データバンク事件,岐阜地判,昭和60.1.30,帝国データバンク事件,ncid:AN00327813#1133#p43,1,0,1,false
帝国臓器事件,東京高判,平成8.5.29,帝国臓器事件,issn:0438-5896#9#p282,1,0,1,false
帝国臓器製薬事件,東京地判,平成5.9.29,帝国臓器製薬事件,issn:0448-0791#1054#p117,1,0,1,false
帝国臓器製薬事件,東京高決,平成8.5.29,帝国臓器製薬事件,ncid:AN00327813#1407#p22,1,0,1,false
帝産キャブ奈良事件,,平成24.10.3,帝産キャブ奈良事件,issn:1342-5269#1169#p4,1,0,1,false
帝産キャブ奈良事件,,,帝産キャブ奈良事件,ncid:AN00327813#1766#p27,1,0,1,false
帯広市未払賃金支払等請求事件,,,帯広市未払賃金支払等請求事件,issn:1342-5269#704#p19,1,0,0,false
帯広市職労事件,釧路地判,昭和58.7.2,帯広市職労事件,issn:0448-0791#58#p219,1,0,1,false
帯広神経外科病院事件,東京高判,平成23.10.6,帯広神経外科病院事件,issn:0448-0791#1452#p135,1,0,1,false
帳簿書類等の押収に基づく更正の請求が不適法とされた事件,東京地判,平成2.3.20,帳簿書類等の押収に基づく更正の請求が不適法とされた事件,issn:0910-5786#v30n1#p20,1,0,0,false
帳簿等を提示しなかった納税者が訴訟,大阪地判,平成10.8.10,帳簿等を提示しなかった納税者が訴訟,issn:0910-5786#v31n8#p18,1,0,1,false
常時接楽事件,東京地判,平成16.1.28,常時接楽事件,isbn:bj-188#p212,1,0,1,false
常磐炭鉱じん肺訴訟,,平成2.2.28,常磐炭鉱じん肺訴訟,issn:0438-5896#2#p52,1,0,1,false
常葉学園事件,静岡地判,平成29.1.20,常葉学園事件,ncid:AN00327813#1894#p40,1,0,1,false
常陽会事件,新潟地判,平成24.4.20,常陽会事件,ncid:AN00327813#1779#p58,1,0,1,false
平仙レース事件,浦和地判,昭和40.12.16,平仙レース事件,isbn:bj-101#p36,1,0,1,false
平塚自動車学校事件,横浜地判,昭和57.3.4,平塚自動車学校事件,ncid:AN00327813#1045#p54,1,0,1,false
平成10年マイクロソフト社事件,,,平成１０年マイクロソフト社事件,issn:0287-9670#676#p19,1,0,1,false
平成16年度における不動産競売事件,,,平成１６年度における不動産競売事件,issn:2185-3223#1754#p70,1,0,1,false
平成17年度における不動産競売事件,,,平成１７年度における不動産競売事件,issn:2185-3223#1782#p34,1,0,1,false
平成18年度における不動産競売事件,,,平成１８年度における不動産競売事件,issn:2185-3223#1806#p30,1,0,1,false
平成19年10月4日住友重機械工業事件,,平成19.10.4,平成１９年１０月４日住友重機械工業事件,issn:0287-4601#v76n2#p83,1,0,1,false
平成19年度における不動産競売事件,,,平成１９年度における不動産競売事件,issn:2185-3223#1843#p18,1,0,1,false
平成20年度における不動産競売事件,,,平成２０年度における不動産競売事件,issn:2185-3223#1873#p18,1,0,1,false
平成21年度における不動産競売事件,,,平成２１年度における不動産競売事件,issn:2185-3223#1904#p74,1,0,1,false
平成22年度における不動産競売事件,,,平成２２年度における不動産競売事件,issn:2185-3223#1936#p64,1,0,1,false
平成23年度における不動産競売事件,,,平成２３年度における不動産競売事件,issn:2185-3223#1952#p74,1,0,1,false
平成24年度における不動産競売事件,,,平成２４年度における不動産競売事件,issn:2185-3223#1974#p6,1,0,1,false
平成24年衆議院議員選挙無効訴訟,広島高岡山支判,平成25.3.26,平成２４年衆議院議員選挙無効訴訟,issn:0439-3295#v58n8#p142,1,0,0,false
平成25年度における不動産競売事件,,,平成２５年度における不動産競売事件,issn:2185-3223#1998#p66,1,0,1,false
平成26年12月14日執行の衆議院小選挙区選出議員選挙に係る較差訴訟,,平成26.12.14,平成２６年１２月１４日執行の衆議院小選挙区選出議員選挙に係る較差訴訟,issn:0488-2806#v65n2#p1,1,0,1,false
平成26年度における不動産競売事件,,,平成２６年度における不動産競売事件,issn:2185-3223#2022#p57,1,0,1,false
平成29年度税制改正とデンソー事件,,,平成２９年度税制改正とデンソー事件,issn:0289-1107#2161#p32,1,0,1,false
平成30年度における不動産競売事件,,,平成３０年度における不動産競売事件,issn:1348-8953#v33n3#p93,1,0,1,false
平成4年参議院議員定数不均衡訴訟,東京高判,平成6.4.26,平成４年参議院議員定数不均衡訴訟,issn:0448-0791#6#p17,1,0,1,false
平方メートル二重書換え事件,広島地判,平成6.2.17,平方メートル二重書換え事件,issn:0912-1587#448#p28,1,0,1,false
平野川水害訴訟,大阪地判,昭和62.6.4,平野川水害訴訟,ncid:AN00326923#349#p174,1,0,1,false
平野工業事件,大阪地決,昭和59.3.23,平野工業事件,issn:0288-5107#8#p224,1,0,1,false
年金の支給停止を争っていた者の死亡と訴訟,札幌高判,平成3.6.26,年金の支給停止を争っていた者の死亡と訴訟,ncid:AN00326923#409#p187,1,0,1,false
年金事件,大阪高判,令和4.11.16,年金事件,issn:0387-3420#590#p9,1,0,0,false
年金減額改定決定取消訴訟,最高二小判,令和5.12.15,年金減額改定決定取消訴訟,issn:0448-0791#6#p22,1,0,0,false
年金減額違憲訴訟,仙台地判,令和3.5.25,年金減額違憲訴訟,issn:0448-0791#3#p28,1,0,1,false
年金特定信託における信託銀行の責任とAIJ事件,,,年金特定信託における信託銀行の責任とＡＩＪ事件,issn:0287-9670#990#p55,1,0,1,false
幸福銀行退職年金打切り事件,,平成12.12.20,幸福銀行退職年金打切り事件,issn:0911-4718#1305#p50,1,0,1,false
幸福銀行退職年金支給打ち切り事件,,,幸福銀行退職年金支給打ち切り事件,issn:0286-0821#240#p119,1,0,1,false
幼児の防護柵からの転落事故事件,最高三小判,昭和53.7.4,幼児の防護柵からの転落事故事件,isbn:不法行為法(法学セミナー増刊)#p122,1,0,1,false
広告看板の敷地内で事業が行われていない場合には広告看板のデジタル化等を認めないオースティン市の条例が表現の自由を侵害するかどうかが争われた事件,,,広告看板の敷地内で事業が行われていない場合には広告看板のデジタル化等を認めないオースティン市の条例が表現の自由を侵害するかどうかが争われた事件,issn:0438-5888#2550#p102,1,0,1,false
広域の価格カルテル事件,東京高判,令和5.6.16,広域の価格カルテル事件,ncid:AA12241495#2024#p243,1,0,1,false
広島マタハラ事件,,,広島マタハラ事件,issn:0286-0821#323#p159,1,0,1,false
広島中央労基署長事件,広島地判,平成8.3.26,広島中央労基署長事件,ncid:AN00326923#461#p218,1,0,1,false
広島山陽学園事件,広島高判,令和2.2.26,広島山陽学園事件,issn:0448-0791#1579#p142,1,1,1,false
広島県・三原市事件,広島高判,平成17.2.16,広島県・三原市事件,issn:0448-0791#18#p232,1,0,1,false
広島県所在のトラック販売業者に対する独占禁止法違反事件,,,広島県所在のトラック販売業者に対する独占禁止法違反事件,issn:0425-6247#523#p56,1,0,0,false
広島県生田谷入会事件,,,広島県生田谷入会事件,issn:0386-5010#v10n1#p125,1,0,1,false
広島県食糧費訴訟,広島地判,平成10.8.25,広島県食糧費訴訟,issn:0387-3420#v71n6#p28,1,0,1,false
広島第一交通事件,広島地決,平成10.5.22,広島第一交通事件,issn:0448-0791#1176#p116,1,0,1,false
広島職安所長事件,広島地判,昭和60.6.4,広島職安所長事件,issn:0448-0791#874#p95,1,0,1,false
広島記念病院事件,,昭和58.11.30,広島記念病院事件,ncid:AN00327813#1087-1088#p105,1,0,1,false
床下事件,東京地判,平成18.9.26,床下事件,issn:0912-1587#648#p18,1,0,0,false
府中自動車教習所事件,東京地判,昭和53.11.15,府中自動車教習所事件,isbn:bj-101#p262,1,0,1,false
府中観光交通不誠実団交事件,,,府中観光交通不誠実団交事件,issn:0286-0821#280#p81,1,0,1,false
府中運転免許試験場に対する人権救済申立事件,,,府中運転免許試験場に対する人権救済申立事件,issn:1341-9498#2023-01#p36,1,0,0,false
廃墟写真事件,知財高判,平成23.5.10,廃墟写真事件,ncid:AA11439114#203#p8,1,0,1,false
廃棄物の汚染水対策に係る事務管理費用償還請求事件,福井地判,平成29.9.27,廃棄物の汚染水対策に係る事務管理費用償還請求事件,issn:0287-8534#456#p66,1,0,0,false
廃棄物処分場の除去工事費用に関する有益費償還請求控訴事件,名古屋高金沢支判,令和4.12.7,廃棄物処分場の除去工事費用に関する有益費償還請求控訴事件,issn:0287-8534#514#p56,1,0,0,false
廃棄物処分業の許可取消訴訟,最高三小判,平成26.7.29,廃棄物処分業の許可取消訴訟,ncid:AA12241495#49#p49.5,1,0,0,false
廣川工業所による審決取消請求事件,東京高判,平成30.8.31,廣川工業所による審決取消請求事件,issn:0425-6247#820#p72,1,0,0,false
廣川書店事件,東京地決,平成12.2.29,廣川書店事件,issn:0448-0791#1195#p126,1,0,1,false
延岡学園事件,宮崎地延岡支判,平成1.11.27,延岡学園事件,ncid:AN00327813#1231-1232#p66,1,0,1,false
延岡学園事件,,,延岡学園事件,issn:0286-0821#200#p68,1,0,1,false
延岡郵便局事件,東京高判,昭和53.4.27,延岡郵便局事件,isbn:bj-101#p166,1,0,1,false
建基法48条1項の例外許可と隣接居住者による取消訴訟,最高一小判,昭和60.11.14,建基法４８条１項の例外許可と隣接居住者による取消訴訟,isbn:bj-103#p28,1,0,0,false
建物に対する不動産競売事件,千葉地判,昭和63.9.30,建物に対する不動産競売事件,ncid:AN00326923#367#p213,1,0,1,false
建物収去土地明渡訴訟,最高三小判,平成7.6.20,建物収去土地明渡訴訟,issn:0910-5786#v27n9#p20,1,0,1,false
建物収去土地明渡請求控訴事件,大阪高判,令和4.5.19,建物収去土地明渡請求控訴事件,issn:0287-8534#514#p76,1,0,0,false
建物外壁タイルの剥落事件,,,建物外壁タイルの剥落事件,ncid:AA11504883#v23n11#p124,1,0,1,false
建物明渡請求事件,東京地判,平成11.6.7,建物明渡請求事件,issn:0439-3295#v46n10#p120,1,0,0,false
建物移転補償金に係る所得税更正処分等取消請求事件,最高三小判,平成22.3.30,建物移転補償金に係る所得税更正処分等取消請求事件,ncid:AA12241495#315#p315.3,1,0,0,false
建築アスベスト事件,,,建築アスベスト事件,issn:0439-3295#v69n12#p81,1,0,1,false
建築物の区分所有権紛争事件,,,建築物の区分所有権紛争事件,issn:0287-7511#v39n5#p719,1,0,1,false
建築物の設計に係る著作者人格権侵害差止等請求事件,知財高判,平成29.10.13,建築物の設計に係る著作者人格権侵害差止等請求事件,issn:0287-4954#v71n14#p82,1,0,0,false
建築確認処分の取消訴訟,横浜地判,昭和63.11.16,建築確認処分の取消訴訟,issn:0438-5896#384#p384.2,1,0,0,false
建築許可処分取消等請求控訴事件,大阪高判,平成5.5.13,建築許可処分取消等請求控訴事件,issn:0387-3617#149#p123,1,0,0,false
建設アスベスト大阪2陣・3陣訴訟,,,建設アスベスト大阪２陣・３陣訴訟,issn:0286-0821#364#p17,1,0,1,false
